Text,Datetime,Language,Translation,Polarity,Subjectivity
 marion  gruber  directrice de lagence de recherche et davis sur la vaccination de la fda et phil  krause  directeur adjoint de la fda ont posé leur démission  celleci  survient au moment où ladministration biden  décide dadministrer une  dose appelée ,2021-08-31 20:44:57+00:00,fr,Marion Gruber Director of Research Litigation and Davis on the vaccination of the FDA and Phil Krause Deputy Director of the FDA asked their resignation Celleci occurs at the moment when the administration Biden decides to administer a dose called ,0.0,0.0
pendant  ce tempslà les véritables enjeux de la politique étrangère de joe  biden  se passent dans lère asie pacifique   why  kamala  harriss  trip to asia  was so important jennifer  rubin  the  washington  post  ,2021-08-31 20:44:46+00:00,fr,During this time the true stakes of Joe Biden's foreign policy are in the Lère Asia Pacific Why Kamala Harriss Trip To Asia Was So Important Jennifer Rubin The Washington Post ,0.20833333333333334,0.5916666666666667
joe  biden  « cette  décision vise à mettre fin à une ère dengagements militaires majeurs visant à remodeler dautres pays » tr ès sage analyse du pr ésident biden  bien différente des roquets français et britanniques qui sont en plein fantasme interventionniste et néocolonialiste ,2021-08-31 20:36:18+00:00,fr,"Joe Biden ""This decision aims to put an end to a major military commissioning age in remodeling other countries,"" very different Conduct of the French and British roquets that are in full interventionist and neocolonialist fantasy ",0.02678571428571428,0.32928571428571424
biden  qualifie lopération dévacuation de   personnes depuis lafghanistan  de succès extraordinaire ,2021-08-31 20:30:18+00:00,fr,biden qualifies the evacuation operation of people since Afghanistan of extraordinary success ,0.31666666666666665,0.5
afghanistan    les  avaient le choix entre « le départ ou lescalade » militaire se défend joe  biden   lors   allocution solennelle depuis la maison  blanche  le président américain a défendu la mission dévacuation des am éricains et de leurs alliés ,2021-08-31 20:29:56+00:00,fr,"Afghanistan had the choice between ""the departure or lascalade"" military defends Joe Biden during solemn speech from the White House The American President defended the mission devofacy of the Americans and their allies ",-0.03333333333333333,0.03333333333333333
 flash  joe  biden  a qualifié lopération dévacuation américaine en afghanistan  de succès extraordinaire allocution kabul ,2021-08-31 20:28:12+00:00,fr,Flash Joe Biden Qualified American Devacuation Operation in Afghanistan of Extraordinary Success Speech Kabul ,0.2111111111111111,0.3333333333333333
lpldirect  la menace de biden  est tellement risible il  ne dois même pas savoir de quels pays il parle ,2021-08-31 20:26:10+00:00,fr,lpldirect the threat of biden is so laughable it does not even need to know which countries he speaks ,-0.5,1.0
afghanistan  menteur biden  qui ose dire que lévacuation est un succès preuve éclatante que désormais le grand dominateur mondial nest plus lam érique mais la chine ,2021-08-31 20:24:05+00:00,fr,Afghanistan biden liar who dares to say that Levacuation is a brilliant proof success that now the great global domineering is more Lam Erique but China ,0.5,0.45
 flash le  président joe  biden  menace létat islamique nous  nen avons pas terminé avec vous allocution  ,2021-08-31 20:22:33+00:00,fr,Flash President Joe Biden Threatening Islamic State We did not finish with you ,0.0,0.0
le  président joe  biden  a qualifié mardi la fin de la présence militaire américaine en afghanistan  de meilleure décision pour lam érique tes yeux sur le monde  al ain infos  lisez  ici ,2021-08-31 20:19:50+00:00,fr,President Joe Biden qualified on Tuesday the end of American military presence in Afghanistan of better decision for Lam Erique your eyes on the world Al Ain Infos Read here ,0.13333333333333333,0.19999999999999998
le pr ésident des étatsunis  biden  confirme que le pays ne sera plus impliqué dans une guerre telle que celle menée en afghanistan  seul des opérations ponctuelles seront envisagées,2021-08-31 20:18:45+00:00,fr,The President of the United States Biden confirms that the country will no longer be involved in a war as the one carried out in Afghanistan alone for one-off operations will be envisaged ,0.0,0.0
coshelbyy mediavenir   flash  joe  biden  a qualifié lopération dévacuation américaine en afghanistan  de succès extraordinaire allocution kabul ,2021-08-31 20:17:29+00:00,fr,CoshelByy Mediaventir Flash Joe Biden Qualified American Devacuation Operation in Afghanistan of Extraordinary Success Speech Kabul ,0.2111111111111111,0.3333333333333333
biden  ce soir  lam érique doit arrêter de chercher à refaçonner des pays  il  y a  semaines cest précisément ce que je vous expliquais sur franceinfo tv ⤵ ,2021-08-31 20:16:47+00:00,fr,biden tonight lame erique must stop trying to reshape countries we are exactly what I explained to you on frenchfo tv ⤵ ,-0.125,0.5
le  plus gros foutage de gueule de lannée ⬇ afghanistan  biden  ,2021-08-31 20:16:10+00:00,fr,The biggest fucking of the mouth of the year ⬇ Afghanistan biden ,-0.6,0.8
biden  et macron  promettent de continuer à évacuer les afghans et les sauver et en même temps lafrique  du sud  négocie le retour de illididi yéménite apostate qui demande refuge et craint son exécution si elle est expulsée au yémen connu pour les crimes dhonneur savekhadija,2021-08-31 20:15:58+00:00,fr,biden and macron promise to continue to evacuate the Afghans and save them and at the same time Lafrique du Sud negotiates the return of Illididi Yemenite apostate who asks for refuge and fears his execution if she is expelled in Yemen known for Crimes Dhoner Savekhadija ,0.0,0.125
dans  ce discours de biden  pas de mea culpa il salue le « succès » de la mission dévacuation cherche à se dédouaner le sec  detat  sec  à la  défense commandants sur place ont recommandé de maintenir date retrait et assure que « cest la meilleure décision pour lam érique »,2021-08-31 20:15:44+00:00,fr,"In this speech by Biden no MEA CULPA he welcomes the ""success"" of the assignment mission seeks to clear the dry state de defense on-site defense recommended to maintain withdrawal and ensures that ""it's the best decision for Lamé Érie. » ",0.33333333333333337,0.3208333333333333
on  peut au moins donner une chose à biden  il est vrai quenvahir des pays pour les transformer à limage des étatsunis  ne marche plus  trump  le disait aussi ,2021-08-31 20:12:53+00:00,fr,We can at least give one thing to biden it is true to the countries to transform them to the states of the United States no longer works Trump also said so ,0.024999999999999994,0.525
mediavenir  une  déroute transformée en départ héroïquewtf biden  kaboul  kabul aiport  afghanishtan  afghanistan ,2021-08-31 20:10:11+00:00,fr,Mediaventing a rout transformed heroic WTF Biden Kabul Kabul Aiport Afghanishtan Afghanistan ,0.09999999999999998,0.95
mediavenir   flash  joe  biden  a qualifié lopération dévacuation américaine en afghanistan  de succès extraordinaire allocution kabul ,2021-08-31 20:09:02+00:00,fr,Mediaventir Flash Joe Biden described the US evacuation operation in Afghanistan of extraordinary success KABUL ,0.31666666666666665,0.5
 usa joe  biden  salue lextraordinaire succès de cette mission dévacuation de  jours pour évacuer les citoyens us présents dans le pays haie mag  ,2021-08-31 20:08:46+00:00,fr,USA Joe Biden salutes the success of this mission devacuation of days to evacuate the US citizens present in the country Héa Mag ,0.15,0.0
combien  de fois biden  devra t il le dire pr convaincre  « il  était temps de mettre fin à la guerre en afghanistan   ans » couronn ée de succès dit il même puisque lobjectif de tuer ben laden  a été accompli en   ans les mvts djihadistes ont tant proliféré terrorisme,2021-08-31 20:08:38+00:00,fr,"How many times will he say it will convince ""it was time to end the war in Afghanistan years"" Cronne Success said it even since the lobject of kill Ben Laden was accomplished in years the Djihadist MVTS have so much proliferated terrorism ",0.3,0.3
mediavenir   flash  joe  biden  a qualifié lopération dévacuation américaine en afghanistan  de succès extraordinaire allocution kabul ,2021-08-31 20:08:13+00:00,fr,Mediaventir Flash Joe Biden described the US evacuation operation in Afghanistan of extraordinary success KABUL ,0.31666666666666665,0.5
mediavenir   flash  joe  biden  a qualifié lopération dévacuation américaine en afghanistan  de succès extraordinaire allocution kabul ,2021-08-31 20:07:59+00:00,fr,Mediaventir Flash Joe Biden described the US evacuation operation in Afghanistan of extraordinary success KABUL ,0.31666666666666665,0.5
 flash  joe  biden  a qualifié lopération dévacuation américaine en afghanistan  de succès extraordinaire allocution kabul ,2021-08-31 20:07:50+00:00,fr,Flash Joe Biden Qualified American Devacuation Operation in Afghanistan of Extraordinary Success Speech Kabul ,0.2111111111111111,0.3333333333333333
ce  soir biden  amorce une nouvelle page de lhistoire des usa la  guerre contre la chine  est déclarée  la  chine  devient officiellement le principal adversaire des usa le  monde changenous  sommes en compétition avec la chine   al éa jacta est,2021-08-31 20:07:05+00:00,fr,Tonight biden begins a new page of the US 'Histoire The war against China is declared China officially becomes the main opponent of the United States Changed world are competing with China Al Sa Jacta East ,0.1515151515151515,0.3939393939393939
biden  a létrange impression erronée que plus il mentionne son fils décédé plus il recueillera de sympathie nan  il  ressemble juste à un politicien grossier et lâche mentionnant son fils à chaque occasion afin de générer cette sympathie cest pathétique ,2021-08-31 20:06:35+00:00,fr,biden has erroneous light impression that the more he mentions his dead son he will collect NAN sympathy he just looks like a coarse and loose politician mentioning his son on every occasion to generate this sympathy is pathetic ,-0.12527472527472527,0.567032967032967
joe  biden  vient daffirmer que le retrait dafghanistan  est un succès  bon  apparemment chacun a sa propre définition du mot « succès » 🤷‍♂ ,2021-08-31 20:02:52+00:00,fr,"Joe Biden comes to Daffirmer that withdrawal Dafghanistan is a good success apparently each has its own definition of the word ""success"" 🤷♂ ",0.39,0.39
biden  analyse ii  critiques possibles   tr ès peu dempathie pour les afghans   assomption  très risquée que lafghanistan  nest plus  foyer pour le terrorisme   la  maîtrise impersonnelleincertaine du prompteur contredisait parfois la volonté de muscler le discours,2021-08-31 20:02:02+00:00,fr,Biden Analysis II Possible criticisms Trone Dempathy for the Afghans A very risky Assumption that Lafghanistan is more Foyer for terrorism The impersonant masterelsEincertaine of the preponderant sometimes contradicted the will to muscle the speech ,0.2333333333333333,0.6
un  discours que naurait pas répudié donald  trump  on  ne veut plus transformer les autres pays lam érique se focalise sur ses « intérêts nationaux vitaux » et la compétition avec la chine  et la russie  fin  dune ère biden  afghanistan ,2021-08-31 20:02:00+00:00,fr,"A speech that would not be repudiated Donald Trump we do not want to transform the other Lam Erique countries focus on its ""vital national interests"" and competition with China and Russia end of a bidan Afghanistan era ",-0.012499999999999997,0.3875
you  are a pompous ass biden ,2021-08-31 20:00:17+00:00,fr,you  are a pompous ass biden ,0.0,0.0
flashinfo quitter  lafghanistan  était la meilleure décision pour lam érique biden  ,2021-08-31 20:00:13+00:00,fr,Flashinfo leave Lafghanistan was the best decision for Biden Lam ,1.0,0.3
dès la fin de son allocution biden  tourne les talons amp ignore  à nouveau  les questions des journalistes,2021-08-31 19:58:59+00:00,fr,From the end of his speech biden turns the high heels ignore the questions of journalists again ,0.16,0.5399999999999999
biden  analyse véritable discours programme en politique étrangère et de défense qui jette les bases dun nouveau paradigme rendre les etats unis  plus sûrs de façon moins coûteuse  tout en défendant mordicus sa décision de retrait dafghanistan  comme justeetmais,2021-08-31 19:58:26+00:00,fr,Biden Analysis Genuine Speech Program in Foreign and Defense Policy Who throws the bases of a new paradigm render the United States safer in a less expensive way while defending Mordicus its decision to withdraw Dafghanistan like justty ,-0.05106060606060605,0.36924242424242426
le  prix de la guerre cest aussi  suicides par jour parmi les vétérans us biden  lors de son allocution du  août,2021-08-31 19:57:54+00:00,fr,The price of the war is also suicides a day among the veterans US Biden during his speech of August ,0.0,0.0
biden  qualifie la sortie catastrophique dafghanistan   de succès extraordinaire cest une gifle aux familles des  militaires américains décédés de dire que cest ainsi que la mission a été conçue et que tout sest déroulé comme prévu ,2021-08-31 19:56:47+00:00,fr,biden qualifies the catastrophic exit Dafghanistan of extraordinary success it is a slap to the families of the deceased American soldiers to say that it is as well as the mission has been designed and that everything unfolded as planned ,0.2111111111111111,0.3333333333333333
dès la fin de son allocution biden  tourne les talons amp ignore  à nouveau  les questions des journalistes,2021-08-31 19:56:04+00:00,fr,From the end of his speech biden turns the high heels ignore the questions of journalists again ,0.16,0.5399999999999999
no  questions  biden ,2021-08-31 19:55:19+00:00,fr,no  questions  biden ,0.0,0.0
la  guerre en afghanistan  est terminée  nouvelle  allocution repetitive mais vigoureuse de biden  sur la fin des évacuations en afghanistan  où il a réitéré les  arguments humains et financiers que lors de ses discours précédents pour justifier sa décision ,2021-08-31 19:55:12+00:00,fr,The war in Afghanistan has been completed new repetitive but vigorous speech of biden on the end of the evacuations in Afghanistan where he reiterated the human and financial arguments that during his previous speeches to justify his decision ,-0.056060606060606054,0.19424242424242424
biden  suite  evoque   coût social de la guerre sans fin qui a épuisé la société us long passage sur les suicides des vétérans us,2021-08-31 19:55:03+00:00,fr,biden suite evokes the endless war cost that has exhausted the company long passage on the suicides of US veterans ,-0.19166666666666668,0.6166666666666667
biden  cest moi il radote  discours  décousu et répétitif laborieux,2021-08-31 19:54:52+00:00,fr,biden it's me radical discourse decisuous and repetitive hardworking ,-0.25,0.25
«a ceux qui souhaitent du mal à lam érique  sachez que les us ne sarrêteront jamais nous  noublierons jamais nous  vous traquerons jusquaux confins du monde amp nous vous ferons payer le prix ultime» déclare biden   une nouvelle menace adressée à letat  islamique  afghanistan ,2021-08-31 19:54:43+00:00,fr,"""To those who want harm to Lam Erique Know that the us will never make us forget we will hurk up to the confines of the world AMP we will pay you pay the ultimate price"" declares biden a new threat addressed to the Islamic state Afghanistan ",0.06818181818181818,0.7272727272727273
clueless  biden  ,2021-08-31 19:53:02+00:00,fr,clueless  biden ,0.0,0.0
don t question me  joe  biden ,2021-08-31 19:52:47+00:00,fr,don t question me  joe  biden ,0.0,0.0
un  amoureux du prompteur papy  biden   biden lies ,2021-08-31 19:52:02+00:00,fr,A lover of the prominent Papy Biden Biden Lies ,0.5,1.0
 milliards de dolars par jour  milles de soldats blessés afghanistan  biden ,2021-08-31 19:52:00+00:00,fr,billions of dollars a day thousands of wounded soldiers Afghanistan biden ,0.0,0.0
biden  suite  la  diplomatie et la supériorité technologique doivent primer sur les engagements militaires statiques très coûteux véritable calcul  sécuritaire coûtbénéfice assumé le président scande les centaines de millions de  engloutis chaque jour pendant  décennies,2021-08-31 19:51:58+00:00,fr,Biden Suite diplomacy and technological superiority must primer on the very expensive static military commitments Genuine CostBenefit security calculation assumed President SCANDE The hundreds of millions of engulfed every day for decades ,0.037500000000000006,0.6025
afganisthan  🟥 biden  remercie lintervention américaine des  extraction seront encore prévues,2021-08-31 19:51:50+00:00,fr,Afghanistan 🟥 biden thanks the American extraction intervention will still be planned ,0.1,0.1
biden  qui assène  millions de dollars par jour pendant  ans voil à ce que nous a coûté la guerre en afghanistan ,2021-08-31 19:51:44+00:00,fr,biden who assists millions of dollars a day for years ago what the war has cost in Afghanistan ,0.0,0.0
flashinfo biden  prévient leik en afghanistan  nous  nen avons pas fini avec vous ,2021-08-31 19:51:15+00:00,fr,Flashinfo biden warns Leik in Afghanistan we do not finish with you ,0.0,0.0
ce  discours est une catastrophe apparemment  vouloir planifier et préparer une évacuation est exactement la même chose que vouloir une troisième décennie de guerre selon la logique de biden  ,2021-08-31 19:49:29+00:00,fr,This speech is a catastrophe apparently want planning and preparing an evacuation is exactly the same as wanting a third decade of war according to the logic of biden ,0.075,0.18125
biden potus biden must go  brandimilf guypbenson marcthiessen jack posobiec  scrowder landau dave  rubin report  ,2021-08-31 19:48:57+00:00,fr,biden potus biden must go  brandimilf guypbenson marcthiessen jack posobiec  scrowder landau dave  rubin report ,0.0,0.0
ici  sur les chaines news max  et oann biden  afghanistan  ,2021-08-31 19:48:16+00:00,fr,here on the channels News Max and Oann Biden Afghanistan ,0.0,0.0
biden  suite  réitère les menaces déradication contre leik au moyen de frappes lointaines   dit  que les déploiements militaires gourmands comme lafghanistan  en hommes ne sont plus adaptés aux défis de  les  oppose à la menace globale de la chine  aux défis cyber,2021-08-31 19:48:07+00:00,fr,Biden Suite reiterates the deradication threats against Leik through distant strikes said that gourmet military deployments like Lafghanistan men are no longer adapted to the challenges of opposing them to China's overall threat to Cyber Challenges ,-0.06666666666666667,0.15
« on  nen a pas encore fini avec vous » déclare biden  en sadressant à letat  islamique  afghanistan ,2021-08-31 19:47:43+00:00,fr,"""On Nen has not finished with you,"" says Biden by Saderessing Islamic State Afghanistan ",0.0,0.0
« on  nen a pas encore fini avec vous » déclare biden  en sadressant à letat  islamique  afghanistan ,2021-08-31 19:47:28+00:00,fr,"""On Nen has not finished with you,"" says Biden by Saderessing Islamic State Afghanistan ",0.0,0.0
flashinfo en  afghanistan  les etats unis  avaient le choix entre le départ ou lescalade militaire biden  ,2021-08-31 19:46:28+00:00,fr,Flashinfo in Afghanistan The United States had the choice between departure or military biden ,-0.1,0.1
joe  biden  « un peu » à côté de la plaque   🤔 cnews   cet  homme est sénile ce  nest pas une insulte cest un fait   aghanistan   usa,2021-08-31 19:45:51+00:00,fr,"Joe biden ""a little"" next to the plate 🤔 CNews this man is senile this is not an insult it's a fact Aghanistan USA ",-0.09375,0.25
bonsoir  non rien  que lopération dynamo  démontre le contraire afghanistan  kaboul  kabul aiport  biden  ,2021-08-31 19:45:26+00:00,fr,good evening nothing but the dynamo operation demonstrates the opposite Afghanistan Kabul Kabul Aiport biden ,0.35,0.30000000000000004
le  discours de biden     bien plus dur et énergique  charge  le gouvernement afghan pour sa corruption et ladministration trump  pour son délai infaisable du  mai  réaffirme  seul intérêt national en afghanistan  quil ne redevienne pas  foyer terroriste cest fait,2021-08-31 19:45:26+00:00,fr,Biden's speech much harder and energetic depends on the Afghan government for its corruption and administration Trump for its unbearable time of the May reaffirm only national interest in Afghanistan it does not become terrorist home it is done ,0.13333333333333333,0.5
asso apollon  twitter france  instagram  a supprimé le compte de la mère du soldat décédé après son attaque de biden  biden  kabulshit  ,2021-08-31 19:45:06+00:00,fr,Asso Apollon Twitter France Instagram removed the deceased soldier's home account after his attack on Biden Biden Kabulsith ,0.0,0.0
ou  encore sur cnbc et fox news  business  biden  ,2021-08-31 19:44:39+00:00,fr,or on CNBC and Fox News Business Biden ,0.0,0.0
je  mhabituerai jamais à un président qui demande à son peuple de prier biden ,2021-08-31 19:40:41+00:00,fr,I will never might a chairman who asks his people to pray biden ,0.0,0.0
flashinfo les  etats unis  restent déterminés à faire sortir dafghanistan  tous les citoyens américains le désirant biden  ,2021-08-31 19:40:40+00:00,fr,Flashinfo the United States remains determined to bring out Dafghanistan all American citizens desiring biden ,0.0,0.0
un  succès  je  noserais qualifier de succès lune des pires débâcles de lhistoire  contemporaine ayant laissé derrière elle des afghans  en danger de mort  je  noserais parler de succès quand des civils et militaires sont morts aux portes ou à proximité de laéroport biden  ,2021-08-31 19:40:06+00:00,fr,A success I will know how to successful moon of the worst debacies of contemporary history having left behind Afghans in danger of death I will not know about success when civilians and military died at doors or near the biden airport ,0.012962962962962963,0.36851851851851847
les  talibans violent et battent les homosexuels  biden  afghanistan  ,2021-08-31 19:39:01+00:00,fr,The violent Taliban and beat homosexuals biden Afghanistan ,-0.8,1.0
la  conférence est aussi sur cnn fox news  et msnbc biden  ,2021-08-31 19:38:59+00:00,fr,The conference is also on CNN Fox News and MSNBC Biden ,0.0,0.0
 joe  biden  prend la parole sur la fin de la guerre en afghanistan  une guerre de  ans   les  grandes chaînes du pays ab c cbs nbc et fox sont en éditions spéciales ,2021-08-31 19:38:56+00:00,fr,Joe Biden speaks on the end of the war in Afghanistan an age war the big chains of the country AB C CBS NBC and Fox are in special editions ,0.17857142857142858,0.3357142857142857
tr ès confus le discours de biden ,2021-08-31 19:38:06+00:00,fr,very confused the speech by biden ,-0.52,0.9099999999999999
biden  délivre ses remarques avec un ton beaucoup plus dur plus ferme que dhabitude exit  la voix teintée dempathie le ton quasisuppliant adopté lors de ses remarques sur le coronavirus  amp la vaccination  aujourdhui  biden  ne cherche pas à réconforter   afghanistan ,2021-08-31 19:38:02+00:00,fr,Biden delivers his remarks with a much harder tone firmer than Dhabit exit the tinted voice Dempathy the quasisupplier tone adopted during his remarks on the coronavirus AMP The vaccination today biden does not seek to comfort Afghanistan ,-0.1,0.0
biden  commence son allocution en saluant les militaires qui ont mené la mission dévacuation à kabul   il parle dun «succès extraordinaire» souligne  que les us ont évacué plus de   personnes en  jours «aucun  pays  aucun  na jamais rien fait de tel dans lhistoire »,2021-08-31 19:34:23+00:00,fr,"Biden begins his speech by welcoming the military who led the mission devacuation in Kabul he speaks a ""extraordinary success"" stresses that the US evacuated more people in days ""No country none has never done anything like it in the history"" ",0.2583333333333333,0.4
