Text,Datetime,Translation,Language,Polarity,Subjectivity
„lasst  es bomben  regnen das  fordert ex uspr äsident donald  trump   von der usregierung  wenn die taliban  die von den soldaten  notgedrungen zurückgelassenen uswaffen  nicht zurückgeben afghanistan  ➡  ,2021-08-31 19:08:46+00:00,"""Let it rain bombs Calls Ex USP President Donald Trump from the US Government If the Taliban does not return the US weapons traveled by the soldiers Afghanistan ➡ ",de,0.0,0.0
dass  trump  weg ist kam für laschet  echt sehr ungünstig jetzt  verdrehen die deutschen  die augen  wenn sein name  genannt wird,2021-08-31 18:44:34+00:00,That Trump is gone for lashing really very unfavorable now twisting the Germans the eyes when his name is called ,de,0.2,0.3
das  dumme und degradierende spiel  nimmt des wahlkampfes  nimmt seinen lauf  was  haben wir uns bei trump  aufgeregt und geschämt und  gruene  scheinen genau das als vorlage  zu nutzen zumindest  auf lokaler ebene  bundestagswahl  niveau  ganzunten vielzutun wiederdenken ,2021-08-31 18:40:05+00:00,The stupid and degrading game takes the election campaign takes its course what have we attracted ourselves at Trump and ashamed and Greene seem to use exactly as a template at least at local level Bundestag election Level allocity ,de,-0.25,0.41
das  hardball spiel  nimmt in der ersten halbzeit  des wahl endspurts  seinen lauf  was  haben wir uns alle bei trump  aufgeregt und  geschämt bundestagswahl  das  niveau  in altenberge  liegt jedoch auf dem gr ünen rasen  ganzunten vielzutun wiederdenken ,2021-08-31 18:28:26+00:00,The Hardball game takes its run in the first half of the choice endspurts what we all have excited at Trump and ashamed Bundestag election The level in Altenberge is lying on the grub of lawn all the way to reinforce ,de,0.014583333333333337,0.4125
vielleicht  sollten wir trump  fragen ob er es macht dann  haben die amis  wenigstens was zum lachen  ,2021-08-31 17:50:05+00:00,Maybe we should ask Trump if he does it then have the Ami's at least what laugh ,de,0.0,0.25
schon  ulkig dass es die bild  schafft schneller einen reporter  nach kabul  zu entsenden als die milliardenschweren sender  namens daserste  und zdf  tagesschau  heutejournal  können wohl nur sport  wetter  putin  und trump  ,2021-08-31 16:49:56+00:00,already ulkig that it creates the picture faster a reporter to send to Kabul as the billions-heavy channels named the first and ZDF Tagesschau today journal can probably only sport weather Putin and Trump ,de,0.125,0.6666666666666666
flugschule e bei  vitamin  b ist sie aufgedreht   was  ist sie dann erst wenn sie wie meister  trump  damals desinfektionsmittel  oder zuviel mmscocktail  sogen kollodiales silber  zu sich nimmt  durchgeknallt  ist  sie jetzt schon gute  naahaacht 🤣,2021-08-31 16:00:33+00:00,"Flight School E at Vitamin B is she explained What if she is only when she tits Meister Trump then disinfectant or too much MMScocktail Sogen Collodial Silver, she is already a good naahaacht 🤣 ",de,0.3,0.6
the kiefers  azbeobachter  kitty  edelzicke wilma  ungeduld  ist sicherlich mal keine tugend  aber  einseitigkeit dem trump  team  resp fans  zuwerfen auch nicht vier jahre  lang wurde potus   angeschossen aus jedem medialen und demokratischen winkel  stormy  russenhoax  coole steuernstorys  wir  sind alle gespannt trump ❤,2021-08-31 15:04:13+00:00,"The Kitte's Azobobachter Kitty Edelzine Wilma Impatience is certainly not a virtue but one-sidedness to throw the Trump Team Respector for Fans Not for four years, Potus was shot down from any medial and democratic angle Stormy Russenhoax Cool Taxes We are all excited Trump ❤ ",de,0.11557539682539682,0.5650793650793651
 spdde  spdbt wie  sieht es jetzt eigentlich bei den roten socken  mit ttip aus trump  hockt nicht mehr an der spitze  in amerika  daf ür ein seniler alter zirkusaffe  und  scholz  ist doch auch schon ganz wuschig  scholzpacktdasan spd  bundes scholz wahl ,2021-08-31 14:48:25+00:00,spdde spdbt like it is actually at the red socks with Ttip from Trump quietly squatted at the top in America DAF a senile old circus monkey and Scholz is already very duschy Scholzpacktdasan SPD federal Scholz choice ,de,0.10714285714285714,0.20476190476190476
 soll  trump versehentlich berlin wegnuken,2021-08-31 14:41:12+00:00,Should Trump accidentally burst Berlin ,de,0.0,0.0
total  crazy ist da noch eine ganz milde beurteilung  aber  es ist eben teil  der verschw örung mit der versucht wurde trump  an die macht  zu putschen wie  wir in washington  gesehen haben mit allen mitteln  ,2021-08-31 14:38:35+00:00,Total Crazy is still a very mild assessment but it is part of the trying of the trying to force Trump to move to power as we have seen in Washington with all agents ,de,-0.055555555555555546,0.7666666666666666
entweder  macht ihr jetzt auf trump oder die unionsw ähler betreten dieses neuland internet  ,2021-08-31 14:36:10+00:00,Either you now do it on Trump or the Unionswähler enter this new territory Internet ,de,0.13636363636363635,0.45454545454545453
trump s top ex wahlbetrugs anw ältin tausende  amerikaner  haben wahlbetrug  begangen interviewerin  welche  amerikaner  sie  das  wüßte ich auch gern vorher  hatte sie es ua auf venezuela  und hugo  chavez  bzw seinen geist  geschoben googlen  gt total crazy ,2021-08-31 14:24:48+00:00,Trump S Top Ex election fraud Ad olting thousands of Americans have committed election fraud interviewerin Which Americans knew that I also liked before she had it on Venezuela and Hugo Chavez or his mind Googlen GT Total Crazy ,de,0.12500000000000003,0.7374999999999999
der  rep abgeordnete  cawthorn  der über seinen lebenslauf  mehrfach gelogen hat biden  habe trump  die wahl  gestohlen blutige gewalt  stünde bevor amp er müsse leider zu waffen  greifen wenn die das wahlsystem  weiterhin betrügerisch sei er  läuft auch bewaffnet im kongress  auf ,2021-08-31 14:14:51+00:00,The REP MEP Cawthorn who has lied several times about his resume bidents had trump the choice stolen bloody violence would be before AMP unfortunately had to raise weapons when the election system continues to be fraudulent he is also armed in congress ,de,-0.43333333333333335,0.6333333333333333
  polizeiberlin ja  es ist echt furchtbar erst  hetzen unsere medien  weil trump  den impfstoffturbo  reinwirft und dann werfen sie ihm vor dass wegen ihm so wenig geimpft sind es  ist ein trauerspiel  mit der ehemaligen  gewalt ,2021-08-31 14:08:07+00:00,Police Berlin Yeah It's really terrible first rushing our media because Trump poses the vaccine turbo and then throw him for that because of him so little vaccinated it is a tragedy with the former violence ,de,-0.234375,0.4583333333333333
csubt iwe  wäre es mal mit eigenem wahlkampf  und themen  anstatt auf der allerwiderlichsten maniplativen ebene  fake news  über andere parteien  zu verbreiten und unsachlich unbegründete angst  zu schüren ihr  politiker  widert mich an trump  niveau ,2021-08-31 13:39:28+00:00,CSUBT IWe would be with its own election campaign and topics rather than the most profitable manipulating level Fake news about other parties spread and instricted unfounded fear to fuel your politician resists me to Trump Level ,de,0.11875000000000002,0.71875
 ob trump  doch recht hatte als er sagte die kalifornier sind selbst schuld an den bränden   die waldbewohner unter den first nation haben nämlich ihre wälder aufgeräumt indem sie immer wieder mit brandrodungen für freiräume verjüngung gesorgt haben,2021-08-31 13:15:32+00:00,Whether Trump had right when he said the Californians are himself to blame for the fires The forest dwellers among the first nation have tidied up their forests by keeping with freedoms for freedoms rejuvenating ,de,0.26785714285714285,0.43452380952380953
sechs  bullshit   argumente  amp eine echte fake news   aber  in der rechtsextremen af d ist es ja in einen auf trump  zu machen 🤮  af dnrw fckaf d no af d fcknzs no nazis briefwahl  nrw  wahl   ,2021-08-31 13:10:14+00:00,Six bullshit arguments AMP a real fake news but in the right-wing extremes AF D is it in one on Trump 🤮 AF DNRW FCKAF D No AF D CFCNZS No Nazis Letter Election NRW Choice ,de,-0.75,1.0
alles  was zu sagen ist kohle  her trump  ,2021-08-31 13:01:26+00:00,Everything to say is coal Her Trump ,de,0.0,0.0
 der usamerikaner  sind der meinung  dass eine erneute pr äsidentschaftskandidatur von trump  schlecht für das land  wäre  quelle  quinnipiac poll   weitere  repräsentative umfragen     blog   uselections ,2021-08-31 12:54:00+00:00,The US American are of the opinion that a renewed präsistry candidacy of Trump bad for the country would be QueinnoPiac Poll Further Representative Surveys Blog Uselections ,de,-0.23333333333333328,0.38888888888888884
markus soeder  herr  söder machen sie  jetzt auf trump  ,2021-08-31 12:46:03+00:00,Markus Seder Mr Söder Make you on Trump now ,de,0.0,0.0
palmin  fckafd ist das alte dumm  querdenken ist das neue dumm  wenn  beides zusammenkommt hält man  auch wahlbetrug  wie der us volltrottel  trump  in der brd für wahrscheinlich deppen  am rechten abgrund ,2021-08-31 12:34:32+00:00,Palmin Fkafd is the old stupid lateral thinking is the new stupid if both consists of also election fraud as the US full-rottel Trump in the FRG for probably departing on the right abyss ,de,-0.21558441558441555,0.638051948051948
wenn  die spd an die regierung  kommt sollen frauen  ostdeutsche  und geringverdiener  profitieren nicht aber million äre cducsudas  ist kommunismus  jetzt  sind sie also endgültig im lager  von donald  trump  angekommen,2021-08-31 11:58:51+00:00,"When the SPD comes to the government, women East German and low earners do not benefit but Million oke Cducsudas is communism now they have finally arrived in the camp of Donald Trump ",de,0.0,0.43333333333333335
coronakrise  trump getreuer  rand paul  verbreitet mythen  über pferdemedikament  ,2021-08-31 11:52:46+00:00,Coronavirus Trump Fee Paul Spreads Myths About Horses Drug ,de,0.0,0.0
🤡 doch   wir müssen da trump  gop und fox news vergleiche  anstellen  denn genau so geht es los ,2021-08-31 10:49:12+00:00,🤡 But we have to set trump gop and fox news comparisons because it's just how it starts ,de,0.0,0.0
kaminfutter  gefällig ►  trump brandbeschleuniger,2021-08-31 10:15:59+00:00,Fireplace feeding ► Trump fire accelerator ,de,0.0,0.0
michael  wataneman es  wäre die aufgabe  des westens  gewesen der unfähigen u korrupten bis verbrecherischen afghanischen elite  den clans  u stammesf ührern ein gut funktionierendes staatskonzept  zu vermitteln zu  hoch für die talentfreien charakterzwerge  obama  trump  merkel  macron  u co ,2021-08-31 09:40:12+00:00,Michael Wataneman It would have been the task of the West of the incompetent U corrupt to criminal Afghan elite the Clans U tribal former a well-functioning state concept to convey too high for the talent character dwelling Obama Trump Merkel Macron u Co ,de,-0.21800000000000003,0.4913333333333333
klar karl  sleepy  joe  reiht sich in die garde  der kriegspr äsidenten der usa ein und  trump  was  soll man sagen friedenspr äsident  biden  biden must go ,2021-08-31 09:33:03+00:00,Clear Karl Sleepy Joe joins the Guard of War Resident of the United States and Trump What MAN Say Peace President Biden Biden Must Go ,de,0.10000000000000002,0.3833333333333333
ihr  macht mir alle spass  die einzigen verbotsparteien  die es jemals gab und so hätte es auch bleiben sollen sind die sed die kpdsu und die nsdap gegen die wirkt der ku klux klan  wie die pfadfinder  von trump  merkel  ist sadistischfaschistoid was braucht ihr noch,2021-08-31 09:16:54+00:00,You do all the fun the only prohibition parties that have ever existed and so it should have been to stay the SED the KPDSU and the NSDAP against the effect of the KU Klux Klan as the scout of Trump Merkel is sadistic fistoid what you need still ,de,0.15,0.6
rebewlexa alles  was gegen die sozialisten  und internationalsozialisten  gerichtet ist fällt unter hassrede  rassismus  oder beleidigung  sollten  sie  af d trump  le pen  putin  wei ße usw usf angreifen bzw kritisieren dann gibt das pluspunkte ,2021-08-31 09:01:04+00:00,"Rebevexa Everything is directed against the socialists and international socialists falls under Hatrede racism or insult should they attack AF D Trump Le Pen Putin Weißze, etc USF or criticize then the pluses ",de,0.0,0.0
demokratie  trump  bundestagswahl   🤔 ,2021-08-31 08:57:57+00:00,Democracy Trump Bundestag election 🤔 ,de,0.0,0.0
das  klingt immer entschlossen zu sagen bei rot rot gr ün verlässt man das land  aussagen  der hilflosigkeit oder geht wählen naja nur wen dieses  gerede  war populär als trump  gewählt wurde und die demokraten  elite  das land  verlassen wollte am  ende  blieben alle ,2021-08-31 08:26:12+00:00,that sounds always determined to say in red red green leaves the country's statements of helplessness or voting well naja only whom this talk was voted popular as a trump and the Democrats elite left the country in the end was all over the end remained ,de,0.06666666666666667,0.3666666666666667
unglaublich  welchen schaden  trump  auch jetzt noch indirekt anrichtet  trump trauma  trump cult    ,2021-08-31 08:06:12+00:00,Unbelievable Which damage Trump is still indirectly linked Trump Trauma Trump Cult ,de,-0.25,1.0
dertcom endlich  kann kriegstreiber  biden  wieder feuern amp die durch den unfähigen trump  überfüllten bombenhallen  leeren denn wird nix verschossen wird nix produziert wird kein geld  verdient  ach herrlich so ein echter amerikanischer  pr äsident  usa usa usa ,2021-08-31 07:22:56+00:00,"Dertcom Finally, war driver biders can fire again amp emptying the bombing through the incompetent trump bombshindles because nothing is missed Nothing is produced no money earned Oh wonderful such a real American priceder USA USA USA ",de,0.13,0.5733333333333334
trump  wird von twitter  blockiert aber der taliban  führer in afghanistan  darf twittern lasst  euch nicht verarschen die  usa und deutschland  haben dort leute ausgebildet und waffen  und ausr üstung die milliarden  wert  sind hinterlassen,2021-08-31 07:19:46+00:00,Trump is blocked by Twitter But the Taliban leader in Afghanistan may tweet be fooled Do not fool the US and Germany have trained people there and weapons and devotion the billions of value are left ,de,0.0,0.0
also  seit trump  nicht mehr als potus  auf twitter  schreibt ist twitter nur mehr halb so lustig beim  trump  war wenigstens immer was los  auch wenn es einem manchmal die haare  aufgestellt hat,2021-08-31 07:12:37+00:00,"So since Trump has not written as a potus on Twitter, Twitter is only half as funny at the Trump was at least always something going on even if it sometimes set up the hair ",de,-0.05416666666666666,0.6416666666666667
rain diercks   ich  vergleiche den mp armin laschet  schon länger mit dem pr äsidenten 🤡 trump  aus den usa 🤷‍♀ weil letztendlich wird er enormen schaden  anrichten,2021-08-31 07:08:28+00:00,Rain Diercks I compare the MP Armin Laschet for a long time with the Präsident 🤡 Trump from the USA 🤷♀ Because ultimately he will cause tremendous damage ,de,0.09444444444444444,0.7999999999999999
ich  komme mir in diesem wahlkampf zu  langsam so vor wie in usa spaltende  kampagnen  rotesockenkampagne gefahr  von linksrutsch  erinnert doch stark an trumpismus  denkt  nochmal drüber nach cdu laschet  ziemiak  csu soeder   trump  spd gruene  baerbock ,2021-08-31 06:30:55+00:00,I come to me in this election campaign too slowly as in US spotting campaigns Rotash campaign Danger of left slide reminds strongly on Trumpism again thinks about the CDU Lashet Ziemiak CSU Sederbock Spd Gruene Baerbock ,de,0.04444444444444442,0.37777777777777777
  polizeiberlin sie  reden von dem trump  der dafür kritisiert wurde dass er impfnationalismus  betreibt von  dem der „unsere impfstofffirma  kaufen wollte,2021-08-31 05:59:44+00:00,"Police Berlin she talk about the Trump who was criticized that he operates vaccination nationalism from which the ""wanted to buy our vaccine company ",de,0.0,0.0
tagesschau danke  trump ,2021-08-31 01:52:47+00:00,Tageschau Thank you Trump ,de,0.0,0.0
sedition  hunters  gruppe  enthüllt verbindung  zwischen dem wei ßen haus  von trump  und dem angriff  auf den dc metropolitan  police  officer  michael  fanone  bei der st ürmung des kapitols  am  januar   ,2021-08-30 22:40:43+00:00,Sedition Hunter's group reveals connection between the white house of Trump and the attack on the DC Metropolitan Police Officer Michael Fanone at the Stop for the Capitol on January ,de,0.0,0.0
service  tweet  trump  und seine mitverschw örer  der  untersuchungsausschuss  zu den vorg ängen um das capitol  am  januar    hat   kommunikationsunternehmen  verbindlich dazu aufgefordert die verbindungsdaten  aller potentiell daran beteiligten personen   ,2021-08-30 22:27:56+00:00,Service Tweet Trump and its co-transversal of the Investigation Committee on the Capitol on the Capitol on January has prompted communication companies binding on the connection data of all persons potentially involved ,de,0.0,1.0
es  verwundert nicht dass rand  paul  ein glühender verehrer  von donald  trump  ist daher  natürlich diese verrückte verschw örungstheorie  obwohl  trump  selbst für impfung  geworben hat greifen leute  die gegen die impfung  sind jede verrückte idee  auf,2021-08-30 22:27:33+00:00,It does not surprise that Rand Paul is a glowing worshiper of Donald Trump is therefore of course this crazy disappearing theory though Trump himself has recruited for vaccination grab people against the vaccine are every crazy idea ,de,-0.6,0.9
ende  letzter woche  sagte rand  paul  gop abgeordneter  einer lokalzeitung  dass er persönlich nicht wisse ob ivermectin  eine wirksame  behandlung  sei weil mediziner  wegen ihres hass  auf trump  ihre pflicht  zur erforschung  von behandlungen  außer kraft  gesetzt hatten,2021-08-30 22:27:32+00:00,"At the end of last week, Rand Paul Gop told a local newspaper that he personally did not know if Ivermectin was an effective treatment because physicians had disabled their duty to explore treatments because of their hatred of Trump ",de,0.07999999999999999,0.29333333333333333
seit trump ist vieles anders     ist die usa noch unser freund  ❓🤔 europa und usa ,2021-08-30 21:50:42+00:00,"Since Trump is much different, the US is still our friend ❓🤔 Europe and the USA ",de,0.0,0.6
ardenthistorian das  erinnert mich an die ewige leier  von trump  mir wurde die wahl  gestohlen die radikale linke  hat die wahl  gestohlen das  ist sowas von krank 🤡,2021-08-30 21:49:08+00:00,Ardenthistorian This reminds me of the eternal lyies of Trump me was stolen the choice The radical left has the election stole that is something of sick 🤡 ,de,-0.35714285714285715,0.42857142857142855
chris stoecker   der steuerentlastung  für die top  amp senkung  unternehmenssteuern  amp „trickle downargumentation  der  cdusteuerplan  hat dieselben kernpunkte  wie trump s reform  zum  und  es zeigte sich in  „trickle down ist empirisch nicht vorhanden   ,2021-08-30 21:48:56+00:00,"Chris Stoecker of the tax relief for the top AMP reduction Corporate taxes AMP ""Trickle Downargumentation The CDUSTEUERPLAN has the same key points as Trump S reform and it showed in"" Trickle Down is empirically not available ",de,0.02407407407407407,0.3856481481481482
  polizeiberlin nachdem  biden  das erfolgreiche impfprogramm  von trump  so an die wand  gefahren hat diskutieren sie  das thema  natürlich nicht mehr hatten  wir ja schon,2021-08-30 21:31:39+00:00,"Police Berlin After Biden has driven the successful vaccination program from Trump to the wall, of course, we did not have the topic anymore ",de,0.75,0.95
tapirmitmaske joe joschi  man  kann trump  viel schlimmes  nachsagen aber ein impfgegner  ist er nicht  impfen ,2021-08-30 21:28:20+00:00,Tapermitmask Joe Joschi Man Can Trump Much bad messages but a vaccine opponent is not vaccinated ,de,-0.6999999999999998,0.6666666666666666
bei  die story  in der ar d wird als wahlkampf  undercover wieder die legende  gepflegt dass wahlentscheidungen  die den postmodernen  nicht gefallen  wie brexit  oder trump wahl   grundsätzlich manipuliert sein müssen denn  demokraten  wählen nicht so,2021-08-30 21:15:43+00:00,"At the story in the AR D, as the election campaign undercover, the legend is maintained again that election decisions that do not like the postmoderns like Brexit or Trump choice basically must be manipulated because Democrats do not choose ",de,0.0,0.0
sehr  geil  trump  ,2021-08-30 21:03:26+00:00,very horny trump ,de,0.2,0.3
max denker   polizeiberlin der  herr  denker  dessen idol  trump  in den staaten  mit fake news  und anderem irrsinn  viele menschen  umgebracht hat will auf einmal bei corona  mitspielen  sie  sind raus🤮,2021-08-30 21:02:29+00:00,Max Thinker Police Berlin The Mr. thinker whose idol trump in the states with fake news and other madness has wrestled many people at once at Corona playing they are out ,de,-0.041666666666666664,0.625
zudem  behauptet der begleittext  er würde es für uns tun was suggeriert trump  kämpft im verborgenen  für uns gegen das furchtbar mächtige böse   bald  aber werde sein sieg  sichtbar werden und seine kritiker  müssten eingestehen sich in ihm geirrt zu haben,2021-08-30 20:56:43+00:00,"In addition, the accompanying text he would do it for us what suggested Trump fights in hidden for us against the terribly powerful evil but will be visible to his victory and his critics would have to admire himself in him ",de,-0.2888888888888889,0.7777777777777777
angenommen  es stimmt dass trump  im geheimen  gegen etwas kämpft  was  soll das sein und was rechtfertigt es das im geheimen  zu tun ,2021-08-30 20:51:32+00:00,Suppose it is true that Trump fights in secret against something should be that and what does it justify that in secret ,de,-0.15000000000000002,0.6833333333333332
resilient vet  in  deutschland  wollten sehr viele biden  als us pr äsident haben jetzt  sehen wir ja was wir davon haben das  wäre unter trump  garantiert nicht passiert,2021-08-30 20:31:22+00:00,Resilient Vet in Germany wanted a lot of biders as US President now we see what we had that would not happen under Trump ,de,0.0,0.0
ingwer baum  nils melzer  deshalb  hat die wehrmacht schon den häuserkampf trainiert wenn  trump äh biden nicht morgen berlin nuket dann passiert gar nix,2021-08-30 20:30:19+00:00,"Ginger tree Nils Melzer Therefore, the Wehrmacht has already trained the house beam when Trump uh bidents are not tomorrow Berlin Nuket then even nothing happens to nothing ",de,0.0,0.0
an la  max muetzereloud  nils melzer  polizeiberlin wäre das syrien trump würde sofort bombardieren sorry  biden und kabul natürlich,2021-08-30 20:27:06+00:00,At La Max Muetzereloud Nils Melzer Police Berlin would be Syria Trump would immediately bombard Sorry Biden and Kabul Of course ,de,-0.5,1.0
wenn  die fdp halt bei trump  amp johnson  steht bolsonaro  amp putin  passen übrigens in die gleiche reihe   die wollen alle nichts von wissenschaft  wissen  hartaberfair ,2021-08-30 20:22:59+00:00,"If the FDP stops at Trump Amp Johnson St. Bolsonaro Amp Putin, by the way, fit in the same row that all do not want to know anything about science Hartabafair ",de,0.2,0.2625
 commander  in chief trump  besteht darauf daß die taliban  das ganze us milit ärklumpert  rückerstatten  afghanistan   ,2021-08-30 20:00:38+00:00,Commander in Chief Trump insists that the Taliban refund the whole US Milit Clipperpert Afghanistan ,de,0.2,0.4
bild claus strunz  trump  ist weg da rutscht logischerweise platz   auf platz   und platz   bleibt platz     ,2021-08-30 19:46:28+00:00,Picture Claus Strunz Trump is gone there slips logically place in place and place stays ,de,0.25,0.25
cdu amp trump    wen  wunderts ,2021-08-30 19:40:35+00:00,RTS of Chengdu amp trump cultural relics N ,de,0.1,0.1
hey  ard und zdf jeder ausrutscher  von trump  war euch berichtenswert aber  wenn biden  mitten im gespr äch einschläft sleepy joe  ,2021-08-30 19:26:27+00:00,Hey ARD and ZDF every slip-up of Trump was reported to you but when biders in the middle of the conversation falls asleep Sleepy Joe ,de,0.0,0.0
glonntaler  celsus cassius  kreuz acht  mir  ist das bei trump  vom positiven test  bis zur vollständigen genesung  auch etwas zu schnell gegangen wie  viele tage  waren das  oder  doch ,2021-08-30 18:47:32+00:00,Glonntaler Celsus Cassius Cross eight Me is that at Trump from the positive test to complete recovery also gone a bit too fast as many days were or yet ,de,0.20545454545454547,0.40909090909090906
das  ist nicht mehr der deal  von trump  das ist auf die planlosigkeit  von biden  zurückzuführen wenn  die ganzen guantanamo  typen  noch nach afghanistan  ausreisen  werden stehen wir am gleichen punkt  wie am  kabul taliban alqaida ,2021-08-30 18:26:45+00:00,This is no longer the deal of Trump This is due to the planlessness of bidents when all the Guantanamo types will leave after Afghanistan we stand at the same point as on Kabul Taliban Alqaida ,de,-0.0625,0.25
csubt die  cducsu ist teil  des problems   und nicht der lösung das  zeigt nicht zu letzt dieser widerliche post  alá trump  der csu zeit  für einen linksrutsch  🥰,2021-08-30 17:43:28+00:00,CSUBT The CDUCSU is part of the problem and not the solution that does not show this disgusting Post Alá Trump of the CSU time for a left slip 🥰 ,de,-0.5,0.5
tagesschau wer  wissen will wie der politischmediale komplex  und der zwangsfinanzierte propagandasender  der regierung  mit framing  manipulieren während jede corona infektion  trump  persönlich zugerechnet wurde obwohl er für die impfung  sorgte wird biden  vor vorw ürfen abgeschirmt,2021-08-30 17:25:12+00:00,"Tageschau Who wants to know how the political media complex and the forced-financed propagandasters of the government with framing manipulate while each corona infection trump was personally attributed even though he provided for vaccination, biders are shielded before pre-shielded ",de,-0.024999999999999994,0.22500000000000003
reuters  haben die beh örden wieder das aufr äumen der wälder unterlassen und damit die waldbr ände verursacht wie das schon dümmling trump  kritisiert hatte,2021-08-30 17:18:55+00:00,Reuters have left the Behörden again the forests of the forests and thus causes the forest bands like that had already criticized Dümmlung Trump ,de,0.0,0.0
dt aerzteblatt  in  den usa da kann man doch schön klagen und gewinnen da  bin ich mal gespannt und wenn schon trump  zum impfen  aufruft dann geht bestimmt etwas,2021-08-30 16:42:26+00:00,DT AERZBLATT IN THE USA There you can look nice and win there I'm curious and when Trump calls to vaccinate then is certainly something ,de,0.3785714285714285,0.7428571428571429
tagesschau da  hat trump  ihm ja ein dickes ei  ins körbchen gelegt egal  was er gemacht hätte den mist  muss er immer auslöffeln,2021-08-30 15:40:15+00:00,Tagesschau there has been a big egg in the basket no matter what he had done the crap he always has to spin ,de,-0.4,0.45
pneumologiker  trump  methode  unwahrheiten  solange verbreiten bis genug es für  wahr halten framing  und medienmanipulation  ist das  im grunde  wählertäuschung,2021-08-30 15:37:16+00:00,Pneumologists Trump Method Casual causes to spread enough it for true framing and media manipulation is basically choice of choice ,de,-0.050000000000000044,0.6722222222222222
jetzt  lasst dem armin  laschet  doch seinen linksrutsch    er  kann das noch nicht so gut sein  großes vorbild  donny  trump  macht das viel besser linksextreme  heißt es eben  aber  ja   usbürger sind auch viel leichtgläubiger wir  brauchen ein deutsches hollywood   ,2021-08-30 15:37:04+00:00,"Now the Armin Lashet but his left slide he can not do that yet his great role model Donny Trump does that much better Left extreme, but yes US citizens are also a lot of gullivers we need a German Hollywood ",de,0.19583333333333333,0.375
