Text,Datetime,Language,Translation,Polarity,Subjectivity
biden  la evacuación de afganist án fue una misión de piedad y no de guerra ,2021-08-31 20:16:39+00:00,es,Biden the evacuation of Afghanistan was a mission of piety and not of war ,0.0,0.0
al  qaeda  esta diezmada en afganist án dice biden   claramente  esta mintiendo  ,2021-08-31 20:11:15+00:00,es,Al Qaeda is decimated in Afghanistan clearly biden is lying ,0.10000000000000002,0.3833333333333333
lecciones tras la guerra de afganist án  según biden     solo  misiones con objetivos alcanzables realistas   misiones  centradas en la defensa de intereses nacionales    conclusión  se  acabaron las misiones para reconstruir países ,2021-08-31 20:11:06+00:00,es,Lessons after the War of Afghanist argued only missions with realistic achievable objectives focused on the defense of national interests Conclusion The missions for rebuilding countries were over ,0.08333333333333333,0.6666666666666666
biden  is a pos ,2021-08-31 20:09:57+00:00,es,biden  is a pos ,0.0,0.0
la  guerra acabó pero no los retos de biden  en afganist án  diario  metro  de puerto  rico   afganist án biden  diariometro  diariometropr ,2021-08-31 20:05:33+00:00,es,The war ended but not the challenges of biden in Afghanist Dogero Metro of Puerto Rico Afghanist ARM Biden Diariometro Diariometropr ,0.0,0.0
resumen  fin  de la guerra  estadounidenses  que se quedaron estamos comprometidos a sacarlos biden  ,2021-08-31 20:00:04+00:00,es,summary end of the American war that stayed are committed to get them biden ,0.0,0.0
biden  está siendo muy criticado por su gestión de la última evacuación que sacó por aire a más de  mil personas del aeropuerto de kabul  pero dejó atrás a más de  estadounidenses ,2021-08-31 20:00:00+00:00,es,biden is being very criticized by his management of the last evacuation that he pulled over more than a thousand people from Kabul's airport by air but left behind more than Americans ,0.13333333333333333,0.3444444444444444
más allá de la hipocresía de unos y de otros lo cierto es que después de  años de tutela el precipitado abandono de fuerzas occidentales abanderada por el presidente estadounidense biden  ha vuelto a dejar a la sufridora población afgana en el mismo punto de partida de ,2021-08-31 19:58:37+00:00,es,"Beyond the hypocrisy of one another, the truth is that after years of guardianship, the precipitate abandonment of Western forces standard for by US President Biden has returned to leave the suffering Afghan population at the same starting point of ",0.0,0.05625
biden  sobre la decisión de la retirada de afganist án creo  que esta es la decisión adecuada una decisión inteligente y la mejor decisión para eeuu,2021-08-31 19:57:43+00:00,es,Biden on the decision of the withdrawal of Afghanistan I believe that this is the proper decision an intelligent decision and the best decision for the US ,0.6,0.43333333333333335
biden  lol ,2021-08-31 19:57:34+00:00,es,biden  lol ,0.8,0.7
esta  hablando biden  y ha dicho que no se podría haber resuelto esta evacuación de una forma más ordenada  🧐🤔,2021-08-31 19:56:26+00:00,es,is talking biden and has said that this evacuation could not have been resolved in a more orderly way 🧐🤔 ,0.5,0.5
biden  afirma que eeuu pone fin a la era de rehacer otros países  ,2021-08-31 19:55:53+00:00,es,biden affirms that the US puts an end to the era of redo other countries ,-0.125,0.375
eeuu biden  dice que su elección en afganist án fue irse o escalar y que la guerra en afganist án terminó se  gastaron  millones de dólares diarios durante  años hemos  perdido demasiado me  rehúso a abrir otra década de guerra en afganist án biden  afganistan  kabul  cnn ,2021-08-31 19:55:23+00:00,es,US Biden says that his choice in Afghanist was to leave or climbing and that the war in Afghanist ended were spent millions of daily dollars for years we have lost too much refuses to open another decade of war in Afghanist ARGEN AFGANISTAN KABUL CNN ,0.025,0.2
biden  is despicable,2021-08-31 19:54:38+00:00,es,biden  is despicable ,0.0,0.0
de planeta  la  decisión de retirar las tropas en afganist án era para acabar con una era de conflicto y dar más seguridad en eeuu dice biden  «aquellos  que quieren hacer daño a eeuu no vamos a descansar» los  vamos a enfrentar indica elsalvador ,2021-08-31 19:51:20+00:00,es,"of planet The decision to remove the troops in Afghanist Era to end an era of conflict and give more security in the US says Biden ""Those who want to hurt the US We are not going to face» We are going to face it Indica Elsalvador ",0.5,0.5
biden  compatriotas  estadounidenses la guerra de afganist án se ha acabado,2021-08-31 19:50:31+00:00,es,biden American compatriots the war of Afghanistan is over ,0.0,0.0
biden  debemos  fijar misiones con objetivos claros que se pueden conseguir no unos inalcanzables y debemos mantenernos claramente concentrados en el interés de seguridad nacional de eeuu,2021-08-31 19:49:50+00:00,es,Biden We must set missions with clear objectives that can be achieved not unattainable and we must keep clearly concentrated in the US national security interest. ,0.10000000000000002,0.3833333333333333
biden  esta  decisión sobre afganistan  no es solo sobre afganist án es sobre acabar una era de grandes operaciones militares para rehacer otros países,2021-08-31 19:49:36+00:00,es,Biden this decision on Afghanistan is not only about Afghanist at ending an era of great military operations to redo other countries ,0.14375000000000002,0.55625
la  guerra acabó pero no los retos de biden  en afganist án  diario  metro  de puerto  rico   afganist án biden  diariometro  diariometropr ,2021-08-31 19:49:05+00:00,es,The war ended but not the challenges of biden in Afghanist Dogero Metro of Puerto Rico Afghanist ARM Biden Diariometro Diariometropr ,0.0,0.0
biden  seguiremos  enfrentando el terrorismo en el mundo pero no tenemos que hacerlo en el terreno podemos hacerlo de manera remota eso  hicimos la semana pasada contra el isisk afganistan  kabul  isisk eeuu kabul  guerra  china  rusia   ,2021-08-31 19:47:48+00:00,es,Biden We will continue to face terrorism in the world but we do not have to do it on the ground we can do it remotely that we did last week against the Isisk Afghanistan Kabul Isisk USA Kabul Guerra China Russia ,-0.05,0.13333333333333333
biden  rindió homenaje a los  soldados muertos en kabul  fotos  el  presidente joe  biden  se reunió en pri biden homenaje kabul muertos  ,2021-08-31 19:47:47+00:00,es,Biden gave tribute to the dead soldiers in Kabul Photos President Joe Biden met in Pri Biden Kabul Dead Homage ,-0.2,0.4
elections  have consequences   biden ,2021-08-31 19:47:11+00:00,es,elections  have consequences   biden ,0.0,0.0
biden  este  es un nuevo mundo la amenaza terrorista se ha metastasizado en todo el mundo mucho más allá de afganist án seguiremos  la lucha contra el terrorismo en afganist án y otros países simplemente  no necesitamos luchar una guerra terrestre para hacerlo,2021-08-31 19:46:54+00:00,es,"Biden This is a new world The terrorist threat has metastasized all over the world far beyond Afghanist, we will follow the fight against terrorism in Afghanist and other countries simply do not need to fight a land war to do it ",0.02784090909090909,0.546672077922078
que  desgracia perros abandonados a su suerte por biden  ,2021-08-31 19:46:25+00:00,es,that misfortune dogs abandoned to their luck for biden ,0.0,0.0
biden  respectfully,2021-08-31 19:44:56+00:00,es,biden  respectfully ,0.5,0.7
biden  triunfamos  en lo que queríamos hacer matar a osama  bin  laden  hace más de una década y nos quedamos otra década más en afganist án era  hora de acabar esta guerra,2021-08-31 19:44:44+00:00,es,Biden we triumphed in what we wanted to make Osama Bin Laden killed more than a decade ago and we were another more decade in Afghanist Era time to finish this war ,0.26666666666666666,0.3333333333333333
de planeta  biden  dice que si hay estadounidenses o aliados que siguen en afganist án harán arreglos para evacuarlos si así lo quieren elsalvador ,2021-08-31 19:43:22+00:00,es,"of planet biden says that if there are Americans or allies who follow in Afghanist will make arrangements to evacuate them if they want it, the ",0.0,0.0
afghanistan  california  biden  taliban  usa sacramento  ,2021-08-31 19:43:19+00:00,es,afghanistan  california  biden  taliban  usa sacramento ,0.0,0.0
biden  a los que piden una tercera década de guerra en afganist án les pregunto ¿cuál es el interés de seguridad nacional vital,2021-08-31 19:43:11+00:00,es,Biden those who ask for a third decade of war in Afghanist I ask them what is the interest of vital national security ,0.05,0.2
absolutely  delusional biden  ,2021-08-31 19:43:10+00:00,es,absolutely  delusional biden ,0.2,0.9
lies  excuses  biden  resign biden  abandonbiden removebiden ,2021-08-31 19:42:56+00:00,es,lies excuses biden resign biden abandon biden remove biden ,0.0,0.0
de planeta  biden  no está de acuerdo con las críticas que señalan que las evacuaciones debían iniciar antes en afganist án «no  hay evacuación tras el fin de una guerra sin las complejidades que enfrentamos» asegura elsalvador ,2021-08-31 19:42:28+00:00,es,"of Planet Biden does not agree with the criticisms that indicate that the evacuations had to start before in Afghanist ""there is no evacuation after the end of a war without the complexities we face» says Elsalvador ",0.0,0.0
titulares de la hora en     ♦ catar  pide a talibanes se comprometan a luchar contra el terrorismo tras retirada de tropas de eeuu de afganist án  ♦ onu advierte posible catástrofe humanitaria en afganist án y pide fondos para atención de afganos  afganist án biden  kabul  ,2021-08-31 19:41:59+00:00,es,HEALTH HEALTHS IN ♦ Tasting calls on Taliban committing to fight against terrorism after withdrawal from US troops from Afghanist AR ♦ UN warn possible humanitarian catastrophe in Afghanist anra and asks Afghan care funds Afghanist Menta Biden Kabul ,0.0,1.0
biden  insiste en defender la operación de evacuación de afganist án tomo  responsabilidad por la decisión hay  quien dice que deberíamos haber empezado las evacuaciones antes respetuosamente  estoy en desacuerdo,2021-08-31 19:41:42+00:00,es,biden insists on defending the evacuation operation of Afghanist Tome RESPONSIBILITY For the decision there is one who says that we should have begun the evacuations before respectfully I disagree ,0.5,0.7
cristianos  que critican a biden  por dejar colaboradores en afganist án a manos de los talibanes  que sin embargo creen que dios  dejará que la iglesia  pase por la gran  tribulaci ón y los juicios que según apocalipsis  él mismo desatará entonces 🤷‍♂,2021-08-31 19:41:13+00:00,es,Christians who criticize Biden for leaving collaborators in Afghanist at the hands of the Taliban that nevertheless believe that God will let the church pass through the great tribulation and judgments that according to Revelation himself then unleash 🤷♂ ,0.8,0.75
de planeta  el  presidente biden  se compromete a sacar a los estadounidenses que todavía se encuentran en afganist án elsalvador ,2021-08-31 19:40:02+00:00,es,of planet The President Biden is committed to getting the Americans still found in Afghanist Musalvador ,0.0,0.0
biden press conference ,2021-08-31 19:38:54+00:00,es,biden press conference ,0.0,0.0
biden  no  iba a extender esta guerra sin fin y no iba a extender una salida sin fin afganist án,2021-08-31 19:38:48+00:00,es,biden was not going to extend this endless war and was not going to extend an endless exit Afganist ,-0.125,0.75
me  pregunto dónde andan demilovato arod jlo arianagrande a quienes los vimos todos haciendo campaña enérgicamente para biden  se  les hundió la credibilidad junto a esta administración  una  vergüenza continuada ,2021-08-31 19:38:40+00:00,es,"I wonder where they walk Demilovato Arod Jllo Arianagrande to those who saw them all by campaigning vigorously for Biden, the credibility was sank next to this administration a continuous shame ",0.0,0.0
el  presidente biden  califica la evacuación de eeuu de afganist án como un éxito extraordinario el  talib án se comprometió con dar salvoconducto a todo el que quiera salir y velaremos para que se cumpla eso biden  afganistan  eeuu evacuacion  taliban  kabul   ,2021-08-31 19:38:03+00:00,es,President Biden qualifies the US evacuation of Afghanist as an extraordinary success. The Talib Ara undertook to give salvoconduct to everyone who wants to go out and see that that is fulfilled Afghanistan US evacuation Taliban Kabul ,0.27777777777777773,0.3666666666666667
biden  advierte que el daño de ida  es masivo  ,2021-08-31 19:38:00+00:00,es,Biden warns that the one way damage is massive ,0.0,1.0
a biden  me lo imagino como un residente de una casa de ancianos en el cual  esta desconectado con realidad afghanistan disaster  ,2021-08-31 19:37:16+00:00,es,At Biden I imagine it as a resident of an elderly house in which it is disconnected with reality Afghanistan Disaster ,0.0,0.0
ultimahora el  presidente biden  está compareciendo en estos instantes afirma  que la misión ha terminado a pesar de las acciones terroristas por parte del estado  isl ámico y ha hecho un recuento de los  años en los que eeuu ha estado involucrado en este país ,2021-08-31 19:35:30+00:00,es,Ultimahora President Biden is appearing at these moments states that the mission has ended despite terrorist actions on the part of State Isl Amaking and has made a count of the years in which the US has been involved in this country ,0.0,0.0
